user_id,Most Belonging Perk by names
592372,Free Checked Bags perk
592399,No Cancellation fee perk
592445,1 Night Free Hotel with Flight Perk
592491,1 Night Free Hotel with Flight Perk
592598,Free Checked Bags perk
592707,Free Checked Bags perk
592792,Free Hotel meal perk
592833,1 Night Free Hotel with Flight Perk
592958,1 Night Free Hotel with Flight Perk
593020,No Cancellation fee perk
593047,Free Hotel meal perk
593244,Exclusive discount perk
593386,1 Night Free Hotel with Flight Perk
593632,Free Hotel meal perk
593719,Free Checked Bags perk
593786,No Cancellation fee perk
593804,Free Checked Bags perk
593910,Free Checked Bags perk
594103,Free Hotel meal perk
594123,1 Night Free Hotel with Flight Perk
594188,1 Night Free Hotel with Flight Perk
594238,Free Hotel meal perk
594240,Free Hotel meal perk
594446,Free Checked Bags perk
594503,No Cancellation fee perk
594601,Exclusive discount perk
594695,No Cancellation fee perk
594737,Free Hotel meal perk
594892,1 Night Free Hotel with Flight Perk
594914,1 Night Free Hotel with Flight Perk
594948,No Cancellation fee perk
594985,1 Night Free Hotel with Flight Perk
595026,Free Checked Bags perk
595087,Free Checked Bags perk
595122,Free Checked Bags perk
595126,Free Checked Bags perk
595184,Exclusive discount perk
595284,1 Night Free Hotel with Flight Perk
595414,Exclusive discount perk
595431,Exclusive discount perk
595624,1 Night Free Hotel with Flight Perk
595626,Exclusive discount perk
595740,Free Hotel meal perk
595852,Free Checked Bags perk
595861,No Cancellation fee perk
595958,Free Checked Bags perk
596329,1 Night Free Hotel with Flight Perk
596335,1 Night Free Hotel with Flight Perk
596442,Exclusive discount perk
596559,No Cancellation fee perk
596611,1 Night Free Hotel with Flight Perk
596856,Free Checked Bags perk
597003,No Cancellation fee perk
597010,1 Night Free Hotel with Flight Perk
597410,No Cancellation fee perk
597498,1 Night Free Hotel with Flight Perk
597510,Free Hotel meal perk
597662,Free Hotel meal perk
597948,Free Hotel meal perk
597954,Exclusive discount perk
598069,No Cancellation fee perk
598185,Free Checked Bags perk
598276,1 Night Free Hotel with Flight Perk
598306,Free Checked Bags perk
598687,Free Checked Bags perk
598691,1 Night Free Hotel with Flight Perk
598832,1 Night Free Hotel with Flight Perk
599065,No Cancellation fee perk
599239,Free Hotel meal perk
599311,1 Night Free Hotel with Flight Perk
599348,1 Night Free Hotel with Flight Perk
599649,Free Hotel meal perk
599651,1 Night Free Hotel with Flight Perk
599657,Exclusive discount perk
599765,Exclusive discount perk
599790,Free Hotel meal perk
599927,Exclusive discount perk
599999,Free Hotel meal perk
600011,1 Night Free Hotel with Flight Perk
600163,1 Night Free Hotel with Flight Perk
600265,Free Checked Bags perk
600395,No Cancellation fee perk
600444,Exclusive discount perk
600515,No Cancellation fee perk
600605,Exclusive discount perk
600796,Free Hotel meal perk
600833,1 Night Free Hotel with Flight Perk
600926,Free Hotel meal perk
600930,Free Hotel meal perk
601094,1 Night Free Hotel with Flight Perk
601104,1 Night Free Hotel with Flight Perk
601158,Exclusive discount perk
601582,Free Hotel meal perk
601882,No Cancellation fee perk
602120,Exclusive discount perk
602323,1 Night Free Hotel with Flight Perk
602433,No Cancellation fee perk
602476,Exclusive discount perk
602598,1 Night Free Hotel with Flight Perk
602734,Exclusive discount perk
602748,Exclusive discount perk
602793,No Cancellation fee perk
602827,Free Hotel meal perk
602918,Free Checked Bags perk
602953,Exclusive discount perk
602962,Free Hotel meal perk
603160,No Cancellation fee perk
603278,No Cancellation fee perk
603296,Free Checked Bags perk
603345,Free Hotel meal perk
603440,Free Checked Bags perk
603515,Exclusive discount perk
603592,Exclusive discount perk
603635,Free Checked Bags perk
603715,1 Night Free Hotel with Flight Perk
603883,Free Hotel meal perk
604136,1 Night Free Hotel with Flight Perk
604355,1 Night Free Hotel with Flight Perk
604617,Free Checked Bags perk
604688,Exclusive discount perk
604804,Free Hotel meal perk
604840,1 Night Free Hotel with Flight Perk
604916,Free Hotel meal perk
605004,1 Night Free Hotel with Flight Perk
605096,Free Hotel meal perk
605308,Free Hotel meal perk
605311,Free Hotel meal perk
605578,1 Night Free Hotel with Flight Perk
605619,Free Checked Bags perk
605878,Exclusive discount perk
606094,Exclusive discount perk
606290,Free Checked Bags perk
606362,1 Night Free Hotel with Flight Perk
606568,1 Night Free Hotel with Flight Perk
606635,Exclusive discount perk
606862,No Cancellation fee perk
606930,Exclusive discount perk
607017,Exclusive discount perk
607028,No Cancellation fee perk
607197,No Cancellation fee perk
607270,Free Checked Bags perk
607524,Free Hotel meal perk
607799,Free Checked Bags perk
607931,Exclusive discount perk
607949,1 Night Free Hotel with Flight Perk
607998,No Cancellation fee perk
608343,No Cancellation fee perk
608520,Exclusive discount perk
608725,Free Hotel meal perk
608727,Free Hotel meal perk
608823,Free Checked Bags perk
608860,No Cancellation fee perk
609102,Free Checked Bags perk
609167,Exclusive discount perk
609221,Free Checked Bags perk
609228,Exclusive discount perk
609230,1 Night Free Hotel with Flight Perk
609236,Exclusive discount perk
609240,Free Hotel meal perk
609393,No Cancellation fee perk
609413,Free Hotel meal perk
609683,Free Checked Bags perk
609720,No Cancellation fee perk
609763,Free Hotel meal perk
609800,Free Hotel meal perk
609817,Exclusive discount perk
609838,Free Checked Bags perk
609868,Free Hotel meal perk
610144,Exclusive discount perk
610226,Free Hotel meal perk
610280,Free Hotel meal perk
610474,No Cancellation fee perk
610482,No Cancellation fee perk
610492,Free Checked Bags perk
610530,1 Night Free Hotel with Flight Perk
610670,No Cancellation fee perk
610763,No Cancellation fee perk
610793,No Cancellation fee perk
610806,1 Night Free Hotel with Flight Perk
611065,1 Night Free Hotel with Flight Perk
611251,1 Night Free Hotel with Flight Perk
611371,1 Night Free Hotel with Flight Perk
611583,Free Hotel meal perk
611887,1 Night Free Hotel with Flight Perk
611954,Free Checked Bags perk
612002,Free Checked Bags perk
612128,1 Night Free Hotel with Flight Perk
612175,Free Checked Bags perk
612797,1 Night Free Hotel with Flight Perk
612812,Free Hotel meal perk
612976,1 Night Free Hotel with Flight Perk
613252,1 Night Free Hotel with Flight Perk
613386,Free Hotel meal perk
613442,Free Checked Bags perk
613655,No Cancellation fee perk
613921,No Cancellation fee perk
613941,Exclusive discount perk
614111,1 Night Free Hotel with Flight Perk
614165,No Cancellation fee perk
614311,Free Checked Bags perk
614549,Free Checked Bags perk
614595,Free Checked Bags perk
614814,Free Hotel meal perk
614918,Exclusive discount perk
614933,Free Hotel meal perk
615006,No Cancellation fee perk
615489,Free Hotel meal perk
615749,Exclusive discount perk
615881,Free Hotel meal perk
616222,Free Hotel meal perk
616491,Free Hotel meal perk
616518,Free Checked Bags perk
616718,Exclusive discount perk
616752,Free Checked Bags perk
616802,No Cancellation fee perk
617052,Free Hotel meal perk
617199,No Cancellation fee perk
617458,Free Hotel meal perk
617964,Free Hotel meal perk
618230,1 Night Free Hotel with Flight Perk
618266,Free Checked Bags perk
618308,Free Hotel meal perk
618343,1 Night Free Hotel with Flight Perk
618418,Exclusive discount perk
618429,Free Hotel meal perk
618642,Free Checked Bags perk
618759,Free Checked Bags perk
618780,Free Hotel meal perk
618815,Free Hotel meal perk
619109,1 Night Free Hotel with Flight Perk
619218,No Cancellation fee perk
619362,Exclusive discount perk
619520,1 Night Free Hotel with Flight Perk
619615,No Cancellation fee perk
619938,1 Night Free Hotel with Flight Perk
619971,1 Night Free Hotel with Flight Perk
619988,1 Night Free Hotel with Flight Perk
620274,Exclusive discount perk
620300,Free Hotel meal perk
620382,1 Night Free Hotel with Flight Perk
620453,1 Night Free Hotel with Flight Perk
620884,No Cancellation fee perk
620972,Exclusive discount perk
621072,Free Hotel meal perk
621085,1 Night Free Hotel with Flight Perk
621113,Exclusive discount perk
621150,Free Hotel meal perk
621291,1 Night Free Hotel with Flight Perk
621607,Free Hotel meal perk
621665,Exclusive discount perk
621811,Free Hotel meal perk
621922,Exclusive discount perk
622149,No Cancellation fee perk
622293,1 Night Free Hotel with Flight Perk
622343,No Cancellation fee perk
623077,Exclusive discount perk
623087,Exclusive discount perk
623417,Free Hotel meal perk
623691,Free Checked Bags perk
623815,No Cancellation fee perk
623935,1 Night Free Hotel with Flight Perk
624215,Exclusive discount perk
624258,1 Night Free Hotel with Flight Perk
624497,No Cancellation fee perk
624593,No Cancellation fee perk
624636,No Cancellation fee perk
624913,Free Hotel meal perk
625030,Free Checked Bags perk
625703,Exclusive discount perk
625984,No Cancellation fee perk
626037,1 Night Free Hotel with Flight Perk
626067,1 Night Free Hotel with Flight Perk
626249,1 Night Free Hotel with Flight Perk
626318,1 Night Free Hotel with Flight Perk
626329,No Cancellation fee perk
626558,1 Night Free Hotel with Flight Perk
626587,Exclusive discount perk
627041,1 Night Free Hotel with Flight Perk
627158,Free Hotel meal perk
627176,No Cancellation fee perk
627475,1 Night Free Hotel with Flight Perk
627518,Free Checked Bags perk
627617,No Cancellation fee perk
627729,Free Hotel meal perk
628023,No Cancellation fee perk
628033,1 Night Free Hotel with Flight Perk
628671,1 Night Free Hotel with Flight Perk
629345,Exclusive discount perk
629725,No Cancellation fee perk
629747,1 Night Free Hotel with Flight Perk
629803,1 Night Free Hotel with Flight Perk
629877,1 Night Free Hotel with Flight Perk
629952,Exclusive discount perk
630039,1 Night Free Hotel with Flight Perk
630097,Free Checked Bags perk
630176,Free Hotel meal perk
630607,1 Night Free Hotel with Flight Perk
630738,Exclusive discount perk
630992,Free Hotel meal perk
631319,No Cancellation fee perk
631384,Free Hotel meal perk
631448,1 Night Free Hotel with Flight Perk
631477,Free Hotel meal perk
631970,Free Hotel meal perk
631975,Free Checked Bags perk
631993,Free Hotel meal perk
632239,Exclusive discount perk
632475,No Cancellation fee perk
632665,Free Checked Bags perk
632866,1 Night Free Hotel with Flight Perk
633183,1 Night Free Hotel with Flight Perk
633195,Free Checked Bags perk
633725,Exclusive discount perk
633972,Free Hotel meal perk
634130,No Cancellation fee perk
634795,Free Hotel meal perk
634824,No Cancellation fee perk
635300,Free Checked Bags perk
635303,1 Night Free Hotel with Flight Perk
635375,1 Night Free Hotel with Flight Perk
635576,1 Night Free Hotel with Flight Perk
635790,Free Checked Bags perk
636251,1 Night Free Hotel with Flight Perk
636873,Free Checked Bags perk
636874,Exclusive discount perk
637421,No Cancellation fee perk
638237,Free Hotel meal perk
638565,Free Hotel meal perk
638576,Free Hotel meal perk
638580,1 Night Free Hotel with Flight Perk
638598,Free Checked Bags perk
638600,Exclusive discount perk
639009,Free Checked Bags perk
639168,No Cancellation fee perk
639458,1 Night Free Hotel with Flight Perk
639510,Exclusive discount perk
639554,No Cancellation fee perk
639894,Free Hotel meal perk
640580,No Cancellation fee perk
640689,No Cancellation fee perk
640867,No Cancellation fee perk
640968,No Cancellation fee perk
641364,No Cancellation fee perk
642578,Free Hotel meal perk
642786,Free Checked Bags perk
642820,Free Hotel meal perk
643359,Exclusive discount perk
643469,Exclusive discount perk
643929,1 Night Free Hotel with Flight Perk
644467,1 Night Free Hotel with Flight Perk
644639,Free Hotel meal perk
644870,Free Checked Bags perk
645022,1 Night Free Hotel with Flight Perk
645168,Free Checked Bags perk
645685,No Cancellation fee perk
645933,1 Night Free Hotel with Flight Perk
645939,Free Checked Bags perk
646127,Free Hotel meal perk
646197,1 Night Free Hotel with Flight Perk
646257,Free Checked Bags perk
646259,1 Night Free Hotel with Flight Perk
646424,No Cancellation fee perk
646455,Free Checked Bags perk
646937,1 Night Free Hotel with Flight Perk
647555,Free Checked Bags perk
647638,1 Night Free Hotel with Flight Perk
647674,1 Night Free Hotel with Flight Perk
648201,1 Night Free Hotel with Flight Perk
648379,Free Hotel meal perk
648990,1 Night Free Hotel with Flight Perk
649080,Free Hotel meal perk
649081,No Cancellation fee perk
649208,Exclusive discount perk
649935,1 Night Free Hotel with Flight Perk
650049,Free Checked Bags perk
650055,No Cancellation fee perk
650079,Free Checked Bags perk
650606,1 Night Free Hotel with Flight Perk
651390,Free Checked Bags perk
651675,Free Hotel meal perk
651805,Free Hotel meal perk
651828,1 Night Free Hotel with Flight Perk
652003,Free Hotel meal perk
652040,Exclusive discount perk
652190,Exclusive discount perk
652527,No Cancellation fee perk
653332,Free Hotel meal perk
653852,Free Checked Bags perk
654233,No Cancellation fee perk
654259,1 Night Free Hotel with Flight Perk
655300,Free Checked Bags perk
655499,Exclusive discount perk
656150,No Cancellation fee perk
656346,Free Hotel meal perk
656422,1 Night Free Hotel with Flight Perk
656471,No Cancellation fee perk
656560,Free Checked Bags perk
656708,Free Hotel meal perk
656850,1 Night Free Hotel with Flight Perk
656873,No Cancellation fee perk
656920,Exclusive discount perk
657122,Free Hotel meal perk
657343,No Cancellation fee perk
657514,1 Night Free Hotel with Flight Perk
657629,1 Night Free Hotel with Flight Perk
658234,Free Hotel meal perk
658528,Free Hotel meal perk
659128,Free Hotel meal perk
659161,1 Night Free Hotel with Flight Perk
659832,1 Night Free Hotel with Flight Perk
660110,No Cancellation fee perk
660903,Free Hotel meal perk
662010,Exclusive discount perk
662535,Free Checked Bags perk
662596,1 Night Free Hotel with Flight Perk
